order_id,customer_id,amount
27366,4,22.01
27367,3,452.94
27368,9,316.41
27369,6,322.83
27370,6,354.09
27371,2,350.17
27372,3,300.34
27373,3,490.96
27374,1,237.7
27375,3,106.53
27376,4,128.84
27377,9,83.55
27378,4,292.41
27379,10,341.12
27380,2,61.73
27381,2,479.08
27382,10,295.46
27383,8,460.48
27384,4,275.13
27385,8,304.79
27386,8,280.13
27387,8,201.11
27388,8,471.67
27389,3,130.47
27390,1,321.06
27391,5,99.35
27392,10,387.48
27393,7,171.23
27394,5,135.31
27395,5,400.16
27396,7,176.02
27397,5,107.0
27398,7,86.06
27399,1,197.24
27400,2,161.62
27401,9,321.62
27402,10,311.06
27403,2,297.93
27404,8,79.2
27405,3,423.05
27406,9,48.78
27407,4,14.95
27408,1,263.68
27409,4,461.82
27410,4,296.66
27411,5,450.23
27412,10,355.67
27413,2,379.85
27414,2,353.37
27415,8,299.53
27416,4,447.48
27417,1,316.57
27418,1,499.35
27419,5,290.02
27420,6,35.87
27421,5,148.61
27422,3,226.1
27423,10,91.38
27424,9,444.55
27425,1,79.62
27426,9,147.68
27427,5,383.47
27428,2,400.13
27429,7,52.37
27430,7,300.03
27431,7,406.37
27432,5,417.12
27433,9,373.08
27434,6,491.06
27435,2,472.78
27436,7,124.0
27437,4,257.91
27438,4,250.11
27439,6,246.56
27440,5,47.46
27441,4,243.16
27442,3,95.85
27443,6,304.48
27444,2,362.17
27445,3,186.46
27446,9,113.06
27447,6,51.0
27448,7,124.79
27449,8,263.34
27450,2,211.57
27451,5,360.13
27452,7,413.03
27453,5,404.9
27454,2,413.32
27455,3,345.47
27456,10,38.76
27457,2,390.26
27458,3,417.7
27459,2,470.55
27460,9,388.46
27461,6,345.72
27462,2,279.95
27463,9,49.8
27464,2,415.05
27465,1,55.94
27466,7,32.36
27467,4,385.29
27468,6,132.49
27469,6,320.59
27470,10,486.12
27471,9,89.87
27472,10,17.23
27473,5,481.3
27474,9,65.71
27475,3,349.69
27476,6,220.11
27477,2,205.56
27478,7,203.65
27479,3,231.96
27480,7,284.88
27481,3,236.95
27482,9,282.44
27483,8,261.17
27484,8,479.58
27485,9,47.59
27486,10,107.39
27487,9,122.48
27488,8,338.05
27489,8,376.11
27490,6,487.67
27491,1,327.72
27492,5,242.42
27493,1,495.03
27494,9,25.01
27495,9,90.66
27496,2,115.63
27497,2,351.65
27498,9,94.62
27499,2,417.19
27500,5,371.6
27501,1,144.27
27502,5,161.48
27503,10,237.58
27504,10,155.37
27505,6,285.68
27506,4,157.16
27507,1,382.76
27508,2,299.46
27509,7,267.72
27510,10,120.78
27511,5,186.25
27512,1,136.58
27513,10,188.37
27514,2,107.07
27515,1,115.09
27516,8,390.27
27517,7,44.56
27518,1,199.68
27519,2,200.0
27520,7,282.62
27521,5,428.85
27522,5,400.13
27523,9,340.46
27524,3,400.0
27525,1,466.25
27526,9,249.49
27527,9,161.67
27528,9,460.13
27529,2,260.83
27530,9,200.72
27531,7,306.14
27532,4,392.56
27533,5,449.42
27534,1,170.02
27535,8,79.67
27536,5,254.25
27537,8,93.85
27538,4,392.46
27539,7,428.19
27540,7,84.83
27541,10,46.45
27542,1,475.66
27543,5,296.26
27544,5,476.55
27545,8,370.45
27546,3,433.48
27547,2,448.2
27548,1,40.64
27549,1,352.39
27550,7,217.5
27551,9,461.62
27552,4,410.7
27553,3,58.94
27554,9,398.95
27555,9,292.22
27556,6,261.66
27557,5,366.06
27558,1,405.28
27559,5,245.9
27560,6,349.98
27561,2,415.21
27562,3,417.53
27563,6,200.25
27564,6,198.21
27565,5,59.41
27566,7,164.61
27567,7,215.6
27568,2,174.23
27569,2,485.86
27570,2,78.77
27571,8,18.8
27572,9,347.49
27573,1,349.37
27574,9,386.33
27575,4,384.95
27576,10,217.15
27577,10,406.08
27578,7,99.39
27579,6,77.25
27580,8,216.3
27581,6,23.86
27582,4,101.89
27583,10,401.07
27584,9,326.35
27585,9,33.11
27586,9,214.72
27587,9,221.25
27588,9,372.81
27589,4,378.4
27590,5,110.04
27591,3,88.92
27592,10,438.37
27593,8,274.69
27594,4,74.08
27595,2,348.56
27596,1,41.63
27597,4,117.31
27598,10,276.63
27599,4,14.7
27600,1,147.48
27601,1,131.17
27602,7,178.9
27603,5,418.52
27604,10,334.08
27605,1,61.96
27606,5,30.77
27607,6,222.0
27608,1,82.55
27609,6,230.55
27610,8,28.27
27611,10,32.76
27612,6,309.19
27613,3,344.28
27614,8,370.37
27615,10,13.4
27616,7,104.52
27617,10,430.78
27618,10,383.72
27619,2,263.0
27620,4,386.5
27621,7,441.64
27622,9,379.55
27623,4,196.39
27624,7,297.51
27625,7,48.97
27626,4,200.54
27627,8,339.17
27628,8,443.88
27629,8,459.42
27630,8,165.96
27631,10,211.41
27632,10,356.24
27633,3,347.58
27634,10,58.64
27635,5,356.58
27636,10,236.45
27637,9,276.65
27638,2,339.09
27639,5,57.18
27640,3,136.33
27641,3,399.51
27642,8,27.37
27643,1,398.37
27644,8,175.54
27645,6,30.06
27646,7,89.89
27647,5,422.87
27648,9,49.37
27649,9,271.1
27650,7,226.53
27651,10,360.66
27652,1,59.7
27653,10,65.32
27654,10,108.44
27655,8,40.5
27656,5,420.58
27657,2,156.41
27658,3,20.76
27659,4,145.48
27660,10,409.62
27661,9,430.65
27662,4,280.53
27663,3,277.46
27664,2,468.45
27665,5,18.16
27666,7,96.68
27667,8,271.14
27668,4,399.76
27669,8,464.22
27670,3,115.67
27671,3,245.95
27672,4,123.97
27673,9,333.81
27674,1,128.53
27675,6,390.52
27676,5,204.42
27677,9,148.82
27678,4,482.46
27679,3,419.2
27680,1,433.99
27681,10,167.72
27682,10,199.65
27683,7,59.84
27684,8,403.07
27685,4,38.05
27686,8,287.47
27687,1,290.72
27688,2,350.59
27689,10,309.31
27690,9,424.14
27691,5,204.43
27692,7,43.39
27693,1,302.38
27694,6,67.87
27695,1,115.54
27696,6,207.94
27697,3,166.07
27698,7,75.17
27699,1,489.86
27700,10,26.5
27701,9,22.66
27702,8,381.47
27703,10,487.23
27704,6,193.07
27705,1,404.03
27706,5,155.93
27707,2,178.75
27708,7,343.16
27709,1,473.1
27710,6,366.26
27711,3,253.47
27712,7,85.83
27713,3,20.65
27714,2,230.99
27715,9,288.44
27716,9,113.94
27717,1,167.01
27718,8,24.33
27719,4,324.61
27720,7,354.18
27721,1,483.65
27722,8,100.52
27723,4,84.8
27724,5,264.51
27725,10,104.72
27726,3,121.44
27727,8,446.67
27728,8,459.12
27729,7,250.85
27730,10,462.76
27731,7,200.1
27732,9,169.34
27733,3,145.87
27734,5,257.62
27735,3,215.1
27736,9,306.12
27737,9,366.8
27738,8,226.24
27739,8,435.43
27740,5,224.23
27741,6,269.53
27742,8,279.08
27743,7,412.58
27744,6,53.0
27745,10,97.95
27746,3,229.74
27747,4,140.03
27748,9,343.9
27749,10,337.53
27750,6,54.69
27751,6,80.75
27752,9,250.36
27753,4,169.86
27754,2,279.88
27755,8,269.84
27756,4,137.2
27757,2,144.13
27758,9,452.12
27759,8,226.25
27760,8,470.97
27761,4,296.25
27762,2,477.47
27763,1,104.7
27764,9,273.07
27765,3,253.68
27766,10,474.99
27767,1,438.69
27768,9,257.7
27769,9,338.24
27770,8,337.13
27771,5,367.91
27772,3,476.3
27773,6,346.16
27774,1,335.69
27775,6,240.63
27776,5,207.69
27777,3,413.23
27778,7,112.53
27779,7,171.93
27780,9,363.4
27781,6,388.23
27782,6,124.03
27783,3,41.2
27784,2,341.56
27785,4,359.02
27786,3,318.03
27787,9,324.4
27788,8,315.53
27789,9,376.88
27790,7,333.86
27791,7,164.31
27792,2,461.16
27793,5,223.98
27794,7,405.81
27795,2,252.13
27796,6,287.67
27797,10,213.24
27798,1,62.44
27799,6,191.1
27800,3,100.15
27801,5,48.14
27802,3,138.85
27803,7,478.83
27804,6,174.08
27805,10,187.03
27806,8,285.01
27807,4,460.6
27808,2,195.9
27809,4,78.39
27810,3,87.96
27811,8,361.13
27812,2,115.01
27813,2,255.24
27814,1,80.13
27815,5,304.37
27816,1,25.62
27817,9,134.47
27818,6,409.62
27819,6,186.36
27820,8,130.83
27821,4,83.34
27822,3,122.16
27823,10,43.46
27824,3,497.18
27825,2,279.4
27826,4,213.79
27827,10,407.77
27828,5,315.6
27829,4,185.58
27830,9,324.16
27831,9,143.05
27832,10,262.81
27833,8,111.09
27834,10,490.44
27835,8,447.35
27836,9,143.71
27837,6,219.23
27838,8,62.44
27839,4,238.46
27840,3,137.12
27841,5,202.26
27842,10,267.36
27843,6,286.34
27844,10,365.87
27845,10,40.03
27846,7,465.7
27847,1,291.1
27848,8,266.98
27849,1,410.02
27850,3,461.74
27851,7,152.6
27852,6,256.0
27853,9,461.78
27854,10,281.16
27855,3,493.12
27856,5,381.98
27857,7,454.88
27858,4,50.23
27859,9,345.32
27860,3,346.79
27861,1,293.82
27862,3,234.68
27863,10,130.38
27864,10,415.33
27865,10,262.68
27866,2,80.19
27867,1,99.02
27868,2,177.2
27869,2,493.98
27870,9,183.44
27871,4,197.81
27872,5,25.7
27873,5,421.71
27874,7,337.92
27875,3,498.16
27876,8,13.85
27877,9,431.21
27878,8,254.1
27879,6,47.88
27880,1,377.94
27881,4,96.19
27882,7,23.03
27883,4,150.6
27884,8,259.64
27885,5,127.52
27886,7,239.17
27887,5,441.52
27888,5,216.88
27889,4,48.04
27890,1,410.35
27891,4,78.76
27892,4,276.93
27893,6,407.39
27894,4,228.83
27895,7,479.69
27896,8,125.7
27897,6,278.51
27898,9,95.27
27899,10,217.19
27900,5,383.41
27901,10,480.28
27902,7,277.31
27903,3,143.0
27904,2,456.65
27905,2,83.14
27906,6,471.61
27907,9,310.59
27908,4,370.37
27909,3,347.77
27910,1,243.82
27911,2,140.95
27912,3,462.34
27913,6,239.01
27914,7,230.76
27915,1,234.06
27916,10,354.7
27917,3,422.41
27918,5,134.29
27919,6,157.22
27920,8,169.68
27921,10,482.25
27922,2,60.52
27923,2,193.19
27924,7,402.2
27925,8,113.34
27926,1,73.95
27927,3,199.73
27928,5,165.47
27929,7,444.16
27930,10,473.41
27931,7,268.88
27932,6,261.64
27933,2,405.65
27934,10,17.14
27935,6,281.85
27936,6,256.68
27937,8,76.27
27938,4,343.82
27939,8,181.49
27940,3,250.53
27941,2,306.91
27942,7,159.79
27943,2,375.49
27944,3,125.31
27945,8,408.91
27946,9,477.65
27947,9,25.2
27948,4,223.0
27949,7,467.55
27950,5,288.86
27951,8,30.51
27952,10,413.92
27953,10,358.1
27954,1,366.79
27955,2,285.97
27956,7,334.88
27957,5,118.11
27958,4,179.29
27959,3,102.56
27960,6,396.22
27961,3,45.84
27962,2,432.4
27963,9,241.08
27964,1,480.66
27965,1,273.42
27966,3,97.6
27967,1,185.88
27968,3,377.4
27969,1,275.48
27970,4,292.17
27971,6,197.91
27972,1,269.28
27973,9,24.86
27974,7,197.66
27975,8,67.1
27976,1,433.6
27977,5,240.38
27978,9,98.86
27979,8,413.98
27980,10,310.79
27981,2,386.79
27982,8,103.81
27983,1,397.37
27984,7,168.86
27985,7,262.3
27986,9,188.88
27987,7,391.63
27988,3,237.77
27989,4,69.35
27990,1,126.93
27991,6,36.07
27992,5,450.86
27993,6,17.65
27994,4,72.06
27995,8,394.45
27996,1,467.26
27997,6,85.7
27998,5,458.29
27999,7,308.12
28000,5,391.18
28001,6,221.32
28002,5,196.98
28003,7,195.66
28004,7,388.89
28005,5,211.75
28006,2,146.25
28007,9,159.46
28008,1,12.47
28009,1,420.08
28010,2,113.75
28011,8,138.92
28012,8,260.18
28013,8,368.51
28014,1,381.38
28015,4,258.74
28016,3,103.33
28017,3,82.16
28018,9,348.0
28019,4,245.63
28020,3,324.68
28021,3,436.75
28022,4,363.13
28023,5,171.46
28024,2,177.73
28025,2,240.65
28026,7,190.85
28027,9,499.62
28028,7,48.47
28029,1,27.51
28030,6,303.24
28031,2,269.54
28032,7,89.71
28033,5,254.79
28034,4,315.34
28035,4,478.96
28036,9,335.71
28037,2,149.73
28038,3,203.43
28039,10,324.65
28040,7,482.26
28041,4,52.24
28042,6,485.37
28043,6,320.35
28044,9,33.44
28045,1,256.65
28046,6,254.16
28047,6,235.85
28048,2,474.0
28049,4,63.73
28050,4,370.35
28051,9,76.55
28052,4,250.69
28053,9,147.63
28054,5,200.2
28055,6,18.1
28056,4,319.2
28057,2,129.83
28058,6,360.31
28059,5,427.78
28060,9,471.09
28061,3,311.91
28062,3,476.04
28063,5,495.5
28064,8,32.51
28065,8,432.28
28066,8,132.31
28067,8,333.94
28068,2,33.14
28069,6,104.37
28070,1,179.54
28071,10,248.33
28072,3,241.76
28073,4,48.72
28074,1,271.66
28075,7,90.86
28076,8,239.26
28077,7,426.16
28078,10,306.68
28079,10,377.26
28080,7,350.64
28081,5,66.76
28082,7,311.96
28083,7,15.24
28084,6,198.27
28085,2,51.62
28086,9,101.57
28087,10,73.53
28088,2,356.01
28089,8,163.47
28090,7,159.07
28091,6,285.42
28092,4,20.96
28093,8,167.67
28094,4,348.62
28095,4,65.31
28096,5,293.34
28097,3,255.78
28098,10,209.95
28099,10,56.28
28100,7,68.84
28101,8,166.68
28102,7,277.28
28103,4,132.67
28104,6,333.2
28105,10,480.1
28106,5,337.08
28107,3,94.55
28108,7,406.52
28109,10,446.52
28110,10,335.54
28111,6,389.14
28112,9,389.16
28113,1,15.31
28114,6,272.0
28115,9,390.78
28116,6,208.8
28117,4,134.44
28118,5,312.38
28119,1,258.41
28120,6,422.98
28121,5,490.7
28122,9,127.6
28123,2,447.89
28124,3,225.92
28125,3,468.53
28126,8,257.98
28127,4,151.39
28128,8,295.64
28129,4,77.47
28130,9,48.71
28131,9,53.58
28132,8,52.15
28133,8,231.44
28134,2,68.41
28135,4,149.4
28136,3,36.1
28137,8,437.14
28138,7,42.36
28139,5,166.48
28140,5,61.69
28141,10,42.51
28142,5,323.03
28143,1,18.81
28144,1,23.85
28145,1,439.47
28146,2,121.55
28147,1,418.42
28148,3,363.5
28149,5,414.03
28150,10,19.03
28151,1,49.05
28152,4,418.98
28153,10,89.22
28154,6,333.65
28155,9,433.56
28156,2,294.31
28157,8,386.25
28158,3,140.62
28159,4,326.1
28160,7,475.78
28161,6,194.93
28162,9,368.4
28163,5,218.88
28164,10,445.85
28165,6,452.88
28166,9,374.73
28167,4,111.12
28168,7,472.57
28169,10,382.49
28170,5,248.82
28171,1,465.93
28172,10,61.09
28173,9,236.08
28174,2,305.6
28175,10,379.4
28176,9,396.29
28177,4,472.13
28178,3,422.98
28179,7,180.3
28180,2,287.62
28181,9,321.18
28182,10,195.51
28183,2,76.45
28184,7,211.6
28185,10,294.33
28186,7,367.53
28187,10,423.52
28188,3,367.07
28189,8,435.95
28190,1,340.78
28191,9,407.79
28192,7,351.06
28193,7,183.99
28194,5,463.9
28195,7,191.87
28196,10,230.46
28197,6,304.23
28198,8,250.32
28199,8,114.83
28200,9,17.68
28201,8,165.87
28202,7,266.99
28203,4,331.27
28204,4,392.37
28205,4,420.55
28206,4,287.31
28207,5,239.14
28208,5,348.69
28209,3,222.66
28210,9,255.05
28211,6,229.91
28212,8,130.48
28213,9,453.31
28214,6,138.14
28215,7,11.48
28216,6,86.15
28217,8,497.55
28218,4,76.3
28219,4,116.75
28220,6,261.84
28221,8,343.42
28222,10,92.05
28223,9,267.39
28224,1,491.74
28225,3,298.33
28226,6,173.5
28227,8,205.19
28228,4,37.03
28229,9,273.37
28230,8,408.96
28231,1,224.93
28232,10,365.55
28233,10,394.01
28234,1,214.54
28235,4,345.64
28236,2,179.44
28237,5,120.18
28238,5,153.87
28239,2,285.85
28240,8,162.04
28241,8,11.5
28242,9,486.07
28243,5,275.2
28244,7,249.12
28245,2,354.6
28246,3,153.64
28247,9,319.31
28248,10,194.79
28249,5,109.0
28250,6,416.88
28251,1,485.26
28252,5,61.14
28253,3,319.26
28254,7,482.34
28255,3,140.34
28256,9,307.36
28257,3,284.23
28258,8,37.84
28259,4,79.91
28260,2,192.37
28261,7,217.68
28262,1,40.88
28263,10,47.55
28264,8,68.2
28265,2,13.56
28266,6,360.75
28267,10,403.03
28268,3,361.05
28269,1,243.4
28270,2,455.93
28271,10,279.66
28272,1,83.43
28273,2,128.72
28274,9,295.48
28275,7,25.85
28276,1,103.49
28277,5,198.55
28278,2,242.1
28279,5,54.05
28280,8,450.57
28281,5,456.53
28282,5,209.78
28283,6,188.46
28284,6,52.09
28285,3,479.58
28286,4,467.47
28287,6,188.45
28288,2,213.36
28289,5,375.54
28290,2,180.98
28291,7,209.03
28292,1,348.22
28293,7,107.91
28294,9,211.91
28295,5,259.4
28296,6,19.35
28297,8,469.25
28298,5,112.31
28299,3,450.66
28300,6,425.13
28301,1,41.51
28302,10,52.94
28303,6,123.19
28304,5,235.91
28305,7,329.13
28306,10,219.23
28307,8,247.87
28308,2,412.91
28309,4,139.72
28310,5,400.41
28311,3,144.28
28312,5,278.3
28313,7,144.61
28314,10,41.77
28315,6,115.88
28316,1,289.66
28317,5,106.2
28318,6,370.09
28319,2,418.4
28320,5,29.25
28321,7,469.73
28322,10,85.17
28323,5,322.12
28324,7,188.36
28325,4,80.94
28326,8,52.04
28327,1,156.62
28328,10,60.82
28329,3,220.34
28330,5,489.83
28331,4,483.33
28332,5,380.61
28333,1,369.11
28334,9,58.02
28335,3,327.08
28336,6,33.86
28337,10,56.58
28338,7,430.82
28339,4,287.61
28340,3,332.82
28341,7,72.27
28342,10,498.4
28343,3,436.88
28344,7,187.04
28345,2,64.45
28346,10,92.73
28347,5,489.52
28348,2,78.6
28349,4,11.27
28350,1,219.53
28351,4,381.5
28352,2,261.04
28353,10,93.28
28354,6,66.81
28355,8,289.55
28356,8,230.57
28357,2,344.17
28358,10,223.99
28359,8,313.88
28360,2,56.49
28361,3,310.34
28362,3,126.2
28363,6,286.85
28364,4,368.51
28365,6,111.07
28366,6,131.15
28367,7,92.11
28368,9,430.54
28369,3,362.0
28370,6,352.05
28371,1,388.0
28372,1,291.51
28373,2,140.56
28374,8,335.91
28375,2,380.46
28376,7,279.8
28377,9,336.43
28378,9,94.87
28379,9,328.76
28380,5,149.86
28381,9,88.91
28382,2,206.09
28383,7,73.78
28384,8,11.92
28385,9,221.36
28386,5,325.49
28387,8,440.29
28388,3,485.77
28389,3,116.67
28390,3,479.42
28391,5,87.77
28392,7,107.98
28393,9,365.27
28394,7,261.1
28395,2,87.69
28396,5,60.97
28397,6,499.61
28398,9,391.15
28399,9,147.26
28400,6,309.4
28401,5,136.5
28402,5,351.33
28403,8,217.89
28404,4,143.81
28405,2,11.71
28406,8,297.25
28407,1,199.49
28408,6,99.43
28409,6,116.29
28410,10,130.89
28411,3,141.36
28412,5,334.75
28413,4,146.1
28414,6,68.16
28415,10,190.83
28416,1,379.21
28417,10,230.29
28418,6,461.83
28419,5,252.11
28420,9,394.25
28421,6,337.71
28422,1,456.69
28423,7,97.18
28424,1,60.73
28425,7,470.04
28426,3,22.88
28427,4,333.1
28428,8,227.34
28429,2,136.93
28430,5,278.49
28431,8,90.86
28432,9,132.66
28433,3,220.53
28434,6,94.23
28435,9,437.04
28436,4,12.84
28437,7,279.28
28438,1,431.43
28439,9,429.11
28440,9,96.04
28441,8,324.27
28442,1,301.04
28443,9,449.84
28444,3,499.11
28445,10,415.32
28446,6,96.7
28447,2,11.92
28448,10,144.13
28449,3,105.81
28450,6,342.58
28451,8,286.8
28452,4,34.32
28453,3,250.05
28454,10,74.04
28455,10,15.5
28456,6,52.59
28457,1,399.68
28458,3,92.99
28459,10,285.1
28460,3,423.53
28461,8,290.37
28462,10,415.84
28463,9,131.34
28464,10,348.74
28465,5,464.9
28466,3,221.29
28467,1,123.7
28468,3,156.83
28469,9,12.18
28470,8,242.07
28471,1,16.15
28472,8,388.38
28473,2,250.45
28474,6,34.12
28475,7,275.63
28476,3,153.91
28477,1,258.06
28478,9,400.14
28479,6,412.7
28480,3,478.15
28481,1,275.26
28482,2,473.57
28483,2,392.56
28484,3,326.6
28485,9,214.16
28486,7,481.55
28487,1,482.22
28488,10,315.36
28489,8,483.69
28490,5,293.15
28491,2,60.37
28492,8,63.89
28493,10,450.05
28494,4,208.82
28495,9,363.12
28496,4,240.9
28497,6,310.7
28498,1,379.87
28499,3,164.88
28500,10,218.78
28501,5,265.36
28502,4,141.85
28503,4,352.34
28504,10,466.31
28505,8,275.08
28506,7,318.07
28507,2,174.25
28508,3,406.63
28509,10,348.04
28510,6,339.85
28511,10,381.83
28512,6,403.57
28513,2,395.94
28514,5,225.27
28515,8,35.29
28516,8,492.59
28517,10,408.01
28518,1,123.77
28519,4,117.28
28520,4,452.34
28521,10,82.79
28522,8,97.97
28523,5,15.39
28524,6,379.12
28525,2,192.7
28526,9,481.52
28527,9,326.4
28528,7,216.03
28529,2,491.88
28530,5,336.69
28531,9,238.48
28532,7,63.86
28533,6,158.91
28534,2,65.09
28535,9,382.33
28536,10,404.88
28537,10,135.83
28538,2,315.74
28539,7,169.37
28540,10,174.54
28541,8,110.59
28542,7,330.55
28543,7,159.68
28544,2,146.51
28545,2,116.82
28546,8,451.62
28547,1,495.7
28548,1,352.97
28549,10,277.94
28550,2,414.63
28551,1,449.58
28552,4,282.06
28553,3,144.11
28554,5,125.25
28555,7,180.19
28556,5,483.01
28557,10,413.29
28558,6,49.34
28559,9,307.85
28560,9,69.05
28561,10,248.69
28562,6,430.77
28563,2,495.52
28564,10,65.27
28565,5,437.53
28566,7,293.76
28567,1,447.33
28568,4,142.16
28569,10,359.72
28570,9,478.15
28571,4,24.02
28572,5,312.34
28573,1,267.01
28574,10,440.43
28575,1,478.42
28576,7,297.41
28577,7,310.48
28578,2,305.41
28579,4,102.22
28580,4,52.02
28581,8,298.66
28582,3,200.78
28583,7,151.15
28584,4,356.73
28585,8,180.02
28586,6,286.32
28587,10,287.77
28588,7,146.26
28589,9,66.51
28590,7,229.23
28591,1,291.86
28592,8,315.69
28593,6,58.0
28594,6,306.6
28595,1,274.75
28596,6,115.42
28597,8,151.76
28598,5,183.39
28599,6,359.27
28600,4,301.04
28601,2,267.36
28602,7,198.76
28603,6,135.48
28604,10,482.64
28605,5,460.15
28606,9,61.94
28607,3,386.79
28608,7,263.43
28609,9,368.72
28610,1,239.79
28611,9,437.86
28612,4,96.16
28613,2,303.13
28614,1,317.81
28615,4,21.21
28616,9,69.13
28617,7,73.0
28618,3,170.26
28619,9,276.69
28620,2,326.94
28621,10,328.64
28622,3,371.49
28623,8,215.13
28624,6,427.13
28625,9,24.44
28626,9,431.23
28627,5,72.14
28628,7,239.47
28629,1,39.94
28630,3,404.19
28631,6,308.05
28632,7,164.63
28633,2,99.98
28634,5,156.15
28635,6,277.08
28636,8,288.41
28637,6,52.98
28638,7,41.25
28639,10,428.34
28640,10,18.74
28641,2,493.32
28642,5,23.75
28643,10,478.85
28644,6,158.73
28645,5,162.52
28646,10,217.16
28647,6,80.89
28648,2,216.29
28649,4,280.31
28650,10,233.81
28651,4,399.14
28652,1,234.17
28653,7,201.28
28654,7,248.17
28655,3,424.96
28656,5,99.05
28657,4,60.86
28658,6,245.6
28659,10,251.98
28660,7,461.32
28661,6,393.96
28662,2,60.21
28663,3,145.95
28664,1,399.89
28665,8,279.82
28666,7,119.63
28667,1,341.05
28668,10,216.54
28669,9,33.92
28670,2,288.72
28671,3,235.17
28672,7,213.41
28673,4,429.71
28674,10,326.61
28675,6,98.3
28676,7,10.6
28677,8,498.72
28678,8,94.97
28679,7,178.22
28680,9,42.99
28681,4,72.32
28682,7,58.31
28683,6,331.29
28684,5,469.5
28685,8,461.01
28686,1,50.29
28687,9,72.73
28688,4,326.59
28689,3,325.39
28690,1,35.25
28691,6,432.5
28692,4,31.11
28693,7,240.81
28694,5,18.37
28695,8,56.01
28696,6,117.84
28697,2,382.49
28698,6,207.77
28699,9,117.76
28700,7,97.08
28701,9,442.08
28702,6,104.73
28703,2,390.56
28704,5,276.03
28705,4,126.5
28706,5,285.73
28707,2,178.86
28708,10,213.33
28709,6,476.11
28710,8,378.32
28711,7,198.16
28712,10,112.53
28713,1,111.67
28714,3,88.88
28715,7,381.5
28716,9,359.33
28717,9,32.71
28718,1,56.87
28719,3,435.98
28720,2,417.59
28721,6,174.75
28722,5,484.76
28723,2,449.87
28724,6,59.21
28725,2,276.92
28726,4,481.7
28727,4,152.28
28728,2,239.89
28729,2,300.52
28730,5,140.41
28731,6,318.45
28732,8,448.8
28733,7,464.69
28734,7,83.77
28735,4,211.38
28736,2,60.18
28737,2,377.4
28738,1,121.8
28739,6,348.08
28740,8,349.06
28741,2,319.71
28742,8,176.98
28743,6,489.95
28744,10,363.35
28745,3,112.01
28746,1,33.18
28747,3,100.61
28748,3,73.24
28749,8,54.87
28750,7,162.45
28751,4,334.41
28752,4,370.62
28753,6,458.89
28754,10,315.06
28755,8,317.17
28756,3,459.74
28757,2,43.67
28758,3,479.7
28759,10,89.23
28760,1,420.83
28761,10,466.26
28762,10,114.04
28763,1,216.62
28764,8,220.19
28765,5,71.58
28766,2,366.57
28767,2,254.35
28768,4,46.83
28769,2,29.66
28770,2,25.13
28771,5,202.26
28772,1,412.15
28773,3,327.67
28774,1,162.56
28775,6,415.75
28776,7,272.07
28777,7,357.93
28778,2,20.23
28779,9,422.51
28780,6,113.17
28781,3,76.37
28782,9,122.75
28783,10,453.86
28784,10,14.0
28785,6,396.73
28786,3,160.68
28787,9,276.46
28788,1,250.94
28789,7,303.3
28790,7,184.88
28791,8,399.23
28792,6,162.82
28793,10,182.73
28794,10,477.94
28795,9,287.74
28796,5,217.62
28797,2,91.43
28798,5,177.82
28799,4,136.99
28800,5,295.16
28801,2,475.08
28802,7,26.69
28803,9,140.03
28804,8,276.62
28805,2,283.43
28806,3,90.04
28807,5,342.72
28808,10,401.18
28809,5,232.51
28810,5,272.58
28811,9,184.0
28812,7,391.37
28813,5,157.59
28814,6,49.38
28815,5,96.79
28816,6,237.1
28817,10,374.04
28818,2,135.79
28819,7,361.77
28820,8,41.47
28821,4,396.76
28822,2,142.21
28823,9,73.53
28824,7,395.03
28825,7,66.48
28826,3,113.67
28827,10,182.28
28828,5,189.79
28829,3,449.2
28830,10,391.36
28831,4,226.33
28832,1,413.81
28833,8,226.29
28834,4,39.53
28835,10,481.64
28836,8,285.2
28837,4,427.94
28838,10,365.17
28839,5,206.16
28840,7,88.84
28841,8,178.39
28842,4,285.95
28843,10,52.73
28844,10,476.41
28845,9,466.99
28846,9,468.08
28847,10,413.34
28848,9,421.87
28849,4,442.84
28850,6,16.45
28851,4,314.98
28852,5,270.79
28853,6,176.47
28854,6,28.04
28855,9,68.29
28856,2,345.5
28857,5,213.11
28858,8,484.9
28859,6,203.69
28860,7,88.91
28861,8,468.02
28862,7,463.72
28863,8,439.02
28864,3,161.78
28865,9,415.82
28866,5,141.87
28867,6,210.67
28868,6,50.81
28869,5,300.46
28870,8,178.05
28871,1,44.15
28872,5,198.61
28873,4,129.61
28874,5,167.51
28875,5,173.49
28876,1,53.74
28877,3,78.5
28878,10,487.31
28879,9,327.05
28880,9,155.49
28881,2,110.19
28882,3,486.23
28883,6,439.24
28884,4,37.4
28885,10,265.0
28886,4,21.66
28887,10,353.69
28888,3,84.25
28889,1,90.81
28890,5,439.72
28891,8,219.09
28892,10,224.95
28893,7,436.69
28894,4,351.4
28895,3,280.82
28896,7,356.67
28897,8,151.87
28898,1,336.45
28899,10,473.07
28900,8,248.99
28901,6,348.49
28902,5,294.37
28903,7,100.79
28904,10,181.52
28905,1,368.05
28906,3,54.47
28907,6,172.88
28908,4,35.38
28909,3,175.67
28910,5,345.44
28911,4,221.51
28912,5,200.53
28913,10,119.1
28914,1,218.83
28915,6,458.7
28916,5,152.33
28917,4,318.62
28918,5,262.36
28919,3,68.57
