order_id,customer_id,amount,order_date
1810,14,36.49,2026-01-16
1811,5,77.31,2026-01-16
1812,7,177.91,2026-01-16
1813,19,447.49,2026-01-16
1814,15,80.18,2026-01-16
1815,6,391.68,2026-01-16
1816,16,172.99,2026-01-16
1817,6,163.57,2026-01-16
1818,2,12.31,2026-01-16
1819,9,112.6,2026-01-16
1820,6,292.38,2026-01-16
1821,6,249.89,2026-01-16
1822,3,73.41,2026-01-16
1823,14,320.41,2026-01-16
1824,13,220.22,2026-01-16
1825,16,197.83,2026-01-16
1826,2,271.55,2026-01-16
1827,12,475.53,2026-01-16
1828,11,380.86,2026-01-16
1829,17,103.38,2026-01-16
1830,1,317.08,2026-01-16
1831,8,349.83,2026-01-17
1832,12,162.93,2026-01-17
1833,4,197.94,2026-01-17
1834,19,160.0,2026-01-17
1835,3,413.68,2026-01-17
1836,10,474.75,2026-01-17
1837,15,366.64,2026-01-17
1838,20,266.82,2026-01-17
1839,14,445.11,2026-01-17
1840,5,177.94,2026-01-17
1841,16,186.03,2026-01-17
1842,7,90.79,2026-01-17
1843,13,19.37,2026-01-17
1844,8,366.31,2026-01-17
1845,5,113.48,2026-01-17
1846,1,298.95,2026-01-17
1847,6,70.35,2026-01-17
1848,2,193.84,2026-01-17
1849,9,387.91,2026-01-17
1850,20,33.81,2026-01-17
1851,2,334.37,2026-01-17
1852,1,33.64,2026-01-17
1853,4,214.22,2026-01-17
1854,13,70.56,2026-01-17
1855,9,242.45,2026-01-17
1856,5,110.69,2026-01-17
1857,1,157.55,2026-01-17
1858,4,334.62,2026-01-17
1859,9,315.17,2026-01-17
1860,5,215.22,2026-01-17
1861,4,260.68,2026-01-17
1862,20,67.69,2026-01-17
1863,4,394.53,2026-01-17
1864,16,107.34,2026-01-17
1865,7,391.2,2026-01-17
1866,17,486.83,2026-01-17
1867,12,354.68,2026-01-17
1868,10,88.58,2026-01-17
1869,18,253.21,2026-01-17
1870,7,347.22,2026-01-17
1871,16,172.0,2026-01-17
1872,1,16.25,2026-01-17
1873,3,454.37,2026-01-17
1874,19,337.82,2026-01-17
1875,5,475.23,2026-01-17
1876,17,46.77,2026-01-17
1877,4,453.34,2026-01-17
1878,8,233.81,2026-01-17
1879,10,139.42,2026-01-17
1880,2,58.91,2026-01-17
1881,6,438.33,2026-01-17
1882,10,186.51,2026-01-17
1883,11,218.74,2026-01-17
1884,4,56.55,2026-01-17
1885,2,14.74,2026-01-17
1886,5,335.04,2026-01-17
1887,6,171.04,2026-01-17
1888,15,477.99,2026-01-17
1889,9,440.45,2026-01-17
1890,3,192.58,2026-01-17
1891,11,99.61,2026-01-17
1892,13,206.12,2026-01-17
1893,15,143.2,2026-01-17
1894,13,348.05,2026-01-17
1895,16,401.95,2026-01-17
1896,6,65.4,2026-01-17
1897,2,490.97,2026-01-17
1898,6,60.82,2026-01-17
1899,19,246.51,2026-01-17
1900,19,342.41,2026-01-17
1901,6,309.55,2026-01-17
1902,12,309.57,2026-01-17
1903,5,246.71,2026-01-17
1904,16,65.34,2026-01-17
1905,14,225.94,2026-01-17
1906,3,138.19,2026-01-17
1907,11,16.06,2026-01-17
1908,17,386.09,2026-01-17
1909,19,364.65,2026-01-17
1910,8,489.17,2026-01-17
1911,11,264.36,2026-01-17
1912,20,56.67,2026-01-17
1913,8,246.15,2026-01-17
1914,13,82.84,2026-01-17
1915,18,447.11,2026-01-17
1916,20,36.74,2026-01-17
1917,6,257.73,2026-01-17
1918,16,427.42,2026-01-17
1919,6,46.68,2026-01-17
1920,16,167.11,2026-01-17
1921,11,485.37,2026-01-17
1922,2,258.4,2026-01-17
1923,18,325.23,2026-01-17
1924,13,410.38,2026-01-17
1925,3,234.96,2026-01-17
1926,19,229.57,2026-01-17
1927,16,229.06,2026-01-17
1928,4,490.53,2026-01-17
1929,1,60.3,2026-01-17
1930,14,27.56,2026-01-17
1931,18,10.08,2026-01-17
1932,3,397.97,2026-01-17
1933,20,322.39,2026-01-17
1934,17,285.54,2026-01-17
1935,15,475.67,2026-01-17
1936,12,414.4,2026-01-17
1937,8,423.72,2026-01-17
1938,11,284.47,2026-01-17
1939,20,303.98,2026-01-17
1940,12,360.8,2026-01-17
1941,4,57.74,2026-01-17
1942,1,177.26,2026-01-18
1943,10,278.37,2026-01-18
1944,12,354.03,2026-01-18
1945,2,449.47,2026-01-18
1946,16,78.82,2026-01-18
1947,14,62.41,2026-01-18
1948,20,106.0,2026-01-18
1949,4,465.81,2026-01-18
1950,13,115.64,2026-01-18
1951,7,361.23,2026-01-18
1952,4,381.0,2026-01-18
1953,2,464.05,2026-01-18
1954,19,70.38,2026-01-18
1955,15,234.12,2026-01-18
1956,19,478.53,2026-01-18
1957,5,482.29,2026-01-18
1958,1,269.88,2026-01-18
1959,2,281.08,2026-01-18
1960,14,421.02,2026-01-18
1961,16,462.94,2026-01-18
1962,6,348.99,2026-01-18
1963,6,367.94,2026-01-18
1964,5,60.74,2026-01-18
1965,20,307.02,2026-01-18
1966,11,257.01,2026-01-18
1967,13,215.15,2026-01-18
1968,20,458.8,2026-01-18
1969,8,144.06,2026-01-18
1970,11,485.54,2026-01-18
1971,15,404.35,2026-01-18
1972,5,212.25,2026-01-18
1973,17,156.47,2026-01-18
1974,18,431.75,2026-01-18
1975,18,319.97,2026-01-18
1976,7,112.76,2026-01-18
1977,10,346.44,2026-01-18
1978,5,490.85,2026-01-18
1979,6,256.91,2026-01-18
1980,11,358.07,2026-01-18
1981,12,285.52,2026-01-18
1982,19,289.61,2026-01-18
1983,14,340.38,2026-01-18
1984,18,150.1,2026-01-18
1985,14,406.07,2026-01-18
1986,17,62.17,2026-01-18
1987,13,81.21,2026-01-18
1988,2,107.95,2026-01-18
1989,6,491.93,2026-01-18
1990,9,81.75,2026-01-18
1991,2,348.39,2026-01-18
1992,10,109.96,2026-01-18
1993,18,25.83,2026-01-18
1994,15,60.22,2026-01-18
1995,18,433.77,2026-01-18
1996,18,200.55,2026-01-18
1997,17,394.31,2026-01-18
1998,10,349.54,2026-01-18
1999,2,463.98,2026-01-18
2000,13,214.12,2026-01-18
2001,11,483.26,2026-01-18
2002,2,16.35,2026-01-18
2003,9,109.51,2026-01-18
2004,15,416.69,2026-01-18
2005,12,380.0,2026-01-18
2006,18,371.84,2026-01-18
2007,7,390.31,2026-01-18
2008,7,154.15,2026-01-18
2009,6,491.89,2026-01-18
2010,3,101.62,2026-01-18
2011,6,370.19,2026-01-18
2012,4,194.83,2026-01-18
2013,14,146.77,2026-01-18
2014,9,73.73,2026-01-18
2015,19,424.55,2026-01-18
2016,1,171.98,2026-01-18
2017,5,29.57,2026-01-18
2018,11,302.47,2026-01-18
2019,20,423.14,2026-01-18
2020,10,250.37,2026-01-18
2021,19,279.58,2026-01-18
2022,3,394.18,2026-01-18
2023,11,267.44,2026-01-18
2024,6,265.1,2026-01-18
2025,17,88.09,2026-01-18
2026,18,273.15,2026-01-18
2027,3,181.21,2026-01-18
2028,7,335.03,2026-01-18
2029,11,186.79,2026-01-18
2030,7,475.65,2026-01-18
2031,20,269.94,2026-01-18
2032,18,413.61,2026-01-18
2033,1,66.21,2026-01-18
2034,12,228.38,2026-01-18
2035,20,460.12,2026-01-18
2036,8,479.86,2026-01-18
2037,11,196.87,2026-01-18
2038,4,199.08,2026-01-18
2039,18,364.75,2026-01-18
2040,1,456.55,2026-01-18
2041,12,262.01,2026-01-18
2042,17,228.32,2026-01-18
2043,2,155.25,2026-01-18
2044,7,166.95,2026-01-18
2045,3,474.62,2026-01-18
2046,6,486.1,2026-01-18
2047,18,271.27,2026-01-18
2048,3,113.28,2026-01-18
2049,7,433.83,2026-01-18
2050,4,110.73,2026-01-19
2051,14,326.81,2026-01-19
2052,3,375.98,2026-01-19
2053,5,21.64,2026-01-19
2054,11,28.56,2026-01-19
2055,3,36.59,2026-01-19
2056,9,283.46,2026-01-19
2057,19,412.59,2026-01-19
2058,9,209.74,2026-01-19
2059,15,318.81,2026-01-19
2060,14,165.04,2026-01-19
2061,13,339.92,2026-01-19
2062,18,12.89,2026-01-19
2063,20,40.99,2026-01-19
2064,19,32.3,2026-01-19
2065,3,185.27,2026-01-19
2066,17,62.01,2026-01-19
2067,10,307.22,2026-01-19
2068,10,384.98,2026-01-19
2069,15,196.89,2026-01-19
2070,1,242.25,2026-01-19
2071,18,117.73,2026-01-19
2072,13,400.42,2026-01-19
2073,18,154.54,2026-01-19
2074,5,156.05,2026-01-19
2075,12,479.12,2026-01-19
2076,1,281.23,2026-01-19
2077,18,79.27,2026-01-19
2078,2,12.46,2026-01-19
2079,20,203.1,2026-01-19
2080,18,474.02,2026-01-19
2081,10,112.93,2026-01-19
2082,12,113.75,2026-01-19
2083,17,79.8,2026-01-19
2084,6,118.19,2026-01-19
2085,9,105.22,2026-01-19
2086,6,338.78,2026-01-19
2087,19,427.6,2026-01-19
2088,18,236.02,2026-01-19
2089,18,45.84,2026-01-19
2090,3,132.84,2026-01-19
2091,7,365.54,2026-01-19
2092,16,476.25,2026-01-19
2093,12,72.83,2026-01-19
2094,8,59.02,2026-01-19
2095,20,44.21,2026-01-19
2096,7,165.72,2026-01-19
2097,15,170.89,2026-01-19
2098,10,349.79,2026-01-19
2099,5,287.12,2026-01-19
2100,12,405.77,2026-01-19
2101,14,92.63,2026-01-19
2102,11,130.63,2026-01-19
2103,8,358.98,2026-01-19
2104,14,145.57,2026-01-19
2105,12,75.81,2026-01-19
2106,11,440.16,2026-01-19
2107,15,228.23,2026-01-19
2108,10,248.62,2026-01-19
2109,4,96.13,2026-01-19
2110,20,50.17,2026-01-19
2111,9,430.77,2026-01-19
2112,5,446.74,2026-01-19
2113,7,138.98,2026-01-19
2114,3,366.44,2026-01-19
2115,1,426.3,2026-01-19
2116,1,408.19,2026-01-19
2117,19,208.52,2026-01-19
2118,19,114.25,2026-01-19
2119,2,280.28,2026-01-19
2120,18,448.05,2026-01-19
2121,18,241.33,2026-01-19
2122,5,189.25,2026-01-19
2123,8,446.8,2026-01-19
2124,19,369.28,2026-01-19
2125,10,75.6,2026-01-19
2126,17,260.1,2026-01-19
2127,13,188.29,2026-01-19
2128,1,334.71,2026-01-19
2129,20,345.24,2026-01-19
2130,17,78.78,2026-01-19
2131,6,97.78,2026-01-19
2132,19,333.11,2026-01-19
2133,5,370.6,2026-01-19
2134,16,470.2,2026-01-19
2135,2,117.22,2026-01-19
2136,16,123.56,2026-01-19
2137,9,191.02,2026-01-19
2138,2,337.61,2026-01-19
2139,17,454.79,2026-01-19
2140,12,200.17,2026-01-19
2141,15,441.96,2026-01-19
2142,2,490.49,2026-01-19
2143,11,60.58,2026-01-19
2144,17,320.45,2026-01-19
2145,9,419.09,2026-01-19
2146,9,293.53,2026-01-19
2147,19,95.19,2026-01-19
2148,13,189.0,2026-01-19
2149,3,263.16,2026-01-19
2150,13,486.61,2026-01-19
2151,8,263.02,2026-01-19
2152,12,410.45,2026-01-19
2153,12,248.56,2026-01-19
2154,16,444.71,2026-01-19
2155,1,255.9,2026-01-19
2156,5,225.55,2026-01-19
2157,8,47.77,2026-01-19
2158,9,113.64,2026-01-19
2159,6,87.11,2026-01-19
2160,20,361.48,2026-01-19
2161,4,333.94,2026-01-19
2162,14,407.47,2026-01-19
2163,4,245.94,2026-01-19
2164,16,244.72,2026-01-19
2165,19,89.01,2026-01-19
2166,14,21.0,2026-01-19
2167,2,72.66,2026-01-19
2168,19,88.95,2026-01-19
2169,17,29.2,2026-01-19
2170,19,81.96,2026-01-19
2171,6,136.55,2026-01-19
2172,6,263.15,2026-01-19
2173,13,303.69,2026-01-19
2174,19,322.44,2026-01-19
2175,10,474.15,2026-01-19
2176,7,230.11,2026-01-19
2177,16,434.98,2026-01-19
2178,6,117.49,2026-01-19
2179,14,304.41,2026-01-19
2180,19,412.02,2026-01-19
2181,6,315.37,2026-01-19
2182,17,139.62,2026-01-19
2183,11,461.95,2026-01-19
2184,8,195.32,2026-01-20
2185,5,63.2,2026-01-20
2186,7,266.13,2026-01-20
2187,17,345.34,2026-01-20
2188,5,306.7,2026-01-20
2189,6,243.18,2026-01-20
2190,20,303.91,2026-01-20
2191,18,256.63,2026-01-20
2192,4,55.66,2026-01-20
2193,5,451.97,2026-01-20
2194,18,415.49,2026-01-20
2195,14,265.8,2026-01-20
2196,12,438.66,2026-01-20
2197,17,220.19,2026-01-20
2198,16,396.88,2026-01-20
2199,13,181.75,2026-01-20
2200,19,57.88,2026-01-20
2201,5,134.71,2026-01-20
2202,8,455.94,2026-01-20
2203,3,148.8,2026-01-20
2204,18,210.24,2026-01-20
2205,7,12.68,2026-01-20
2206,1,293.21,2026-01-20
2207,4,264.68,2026-01-20
2208,13,330.73,2026-01-20
2209,11,210.33,2026-01-20
2210,4,85.84,2026-01-20
2211,19,134.28,2026-01-20
2212,18,217.55,2026-01-20
2213,12,309.82,2026-01-20
2214,13,379.94,2026-01-20
2215,14,280.53,2026-01-20
2216,18,246.41,2026-01-20
2217,12,283.96,2026-01-20
2218,16,134.35,2026-01-20
2219,10,293.05,2026-01-20
2220,13,370.53,2026-01-20
2221,4,376.43,2026-01-20
2222,15,393.72,2026-01-20
2223,6,59.14,2026-01-20
2224,17,206.27,2026-01-20
2225,11,402.42,2026-01-20
2226,20,351.56,2026-01-20
2227,2,88.76,2026-01-20
2228,1,404.14,2026-01-20
2229,5,241.12,2026-01-20
2230,20,223.33,2026-01-20
2231,3,138.92,2026-01-20
2232,12,49.22,2026-01-20
2233,2,365.0,2026-01-20
2234,13,310.84,2026-01-20
2235,17,150.37,2026-01-20
2236,20,38.16,2026-01-20
2237,6,323.74,2026-01-20
2238,15,15.25,2026-01-20
2239,17,150.14,2026-01-20
2240,2,394.14,2026-01-20
2241,17,262.75,2026-01-20
2242,8,311.44,2026-01-20
2243,2,186.27,2026-01-20
2244,1,488.07,2026-01-20
2245,3,498.44,2026-01-20
2246,13,183.03,2026-01-20
2247,13,208.67,2026-01-20
2248,7,263.69,2026-01-20
2249,3,460.4,2026-01-20
2250,18,149.4,2026-01-20
2251,18,458.35,2026-01-20
2252,12,180.26,2026-01-20
2253,9,120.88,2026-01-20
2254,7,232.83,2026-01-20
2255,13,291.7,2026-01-20
2256,9,95.77,2026-01-20
2257,17,62.17,2026-01-20
2258,3,256.55,2026-01-20
2259,11,474.04,2026-01-20
2260,17,478.79,2026-01-20
2261,18,408.44,2026-01-20
2262,19,132.57,2026-01-20
2263,15,483.37,2026-01-20
2264,19,246.98,2026-01-20
2265,8,381.16,2026-01-20
2266,15,343.98,2026-01-20
2267,19,432.39,2026-01-20
2268,16,66.97,2026-01-20
2269,3,197.51,2026-01-20
2270,8,341.69,2026-01-20
2271,8,402.08,2026-01-20
2272,12,263.09,2026-01-21
2273,1,353.4,2026-01-21
2274,9,131.65,2026-01-21
2275,3,205.48,2026-01-21
2276,11,47.25,2026-01-21
2277,6,243.51,2026-01-21
2278,12,117.1,2026-01-21
2279,19,141.85,2026-01-21
2280,7,254.51,2026-01-21
2281,7,125.08,2026-01-21
2282,8,437.64,2026-01-21
2283,7,122.31,2026-01-21
2284,8,419.8,2026-01-21
2285,12,86.44,2026-01-21
2286,4,68.74,2026-01-21
2287,3,341.15,2026-01-21
2288,16,310.78,2026-01-21
2289,18,479.42,2026-01-21
2290,16,191.89,2026-01-21
2291,11,251.25,2026-01-21
2292,19,435.7,2026-01-21
2293,16,99.61,2026-01-21
2294,17,147.33,2026-01-21
2295,8,377.58,2026-01-21
2296,5,36.53,2026-01-21
2297,14,244.38,2026-01-21
2298,18,25.96,2026-01-21
2299,12,202.92,2026-01-21
2300,6,234.03,2026-01-21
2301,4,352.14,2026-01-21
2302,15,164.67,2026-01-21
2303,1,15.79,2026-01-21
2304,7,195.92,2026-01-21
2305,4,169.46,2026-01-21
2306,20,432.3,2026-01-21
2307,6,278.8,2026-01-21
2308,8,142.01,2026-01-21
2309,20,178.12,2026-01-21
2310,6,254.4,2026-01-21
2311,7,215.36,2026-01-21
2312,12,188.89,2026-01-21
2313,13,147.02,2026-01-21
2314,6,289.99,2026-01-21
2315,19,346.15,2026-01-21
2316,4,363.2,2026-01-21
2317,8,282.12,2026-01-21
2318,13,106.07,2026-01-21
2319,5,241.76,2026-01-21
2320,1,96.54,2026-01-21
2321,16,75.89,2026-01-21
2322,17,271.65,2026-01-21
2323,11,394.81,2026-01-21
2324,10,132.98,2026-01-21
2325,19,33.38,2026-01-21
2326,4,348.37,2026-01-21
2327,2,115.58,2026-01-21
2328,9,243.5,2026-01-21
2329,4,230.43,2026-01-21
2330,11,137.29,2026-01-21
2331,12,284.57,2026-01-21
2332,9,178.63,2026-01-21
2333,14,69.41,2026-01-21
2334,20,107.49,2026-01-21
2335,19,328.43,2026-01-21
2336,18,95.52,2026-01-21
2337,10,184.0,2026-01-21
2338,17,248.87,2026-01-21
2339,15,445.92,2026-01-21
2340,13,310.7,2026-01-21
2341,15,319.54,2026-01-21
2342,5,435.45,2026-01-21
2343,11,216.69,2026-01-21
2344,20,290.1,2026-01-21
2345,3,48.76,2026-01-21
2346,11,121.83,2026-01-21
2347,11,329.98,2026-01-21
2348,9,306.64,2026-01-21
2349,13,142.91,2026-01-21
2350,15,392.68,2026-01-21
2351,12,376.47,2026-01-21
2352,17,483.11,2026-01-21
2353,14,91.99,2026-01-21
2354,1,71.27,2026-01-21
2355,8,334.39,2026-01-21
2356,3,113.18,2026-01-21
2357,13,60.47,2026-01-21
2358,3,469.03,2026-01-21
2359,16,278.73,2026-01-21
2360,1,387.76,2026-01-21
2361,17,384.85,2026-01-21
2362,3,60.92,2026-01-21
2363,20,86.08,2026-01-21
2364,13,161.59,2026-01-21
2365,8,371.42,2026-01-21
2366,15,316.98,2026-01-21
2367,5,268.1,2026-01-21
2368,6,24.0,2026-01-21
2369,12,431.58,2026-01-21
2370,11,433.48,2026-01-21
2371,15,487.74,2026-01-21
2372,18,468.08,2026-01-21
2373,18,227.97,2026-01-21
2374,18,96.75,2026-01-21
2375,20,233.71,2026-01-21
2376,19,223.14,2026-01-21
2377,18,161.73,2026-01-21
2378,12,246.01,2026-01-21
2379,8,404.31,2026-01-21
2380,15,160.86,2026-01-21
2381,14,137.31,2026-01-21
2382,10,15.17,2026-01-21
2383,17,409.54,2026-01-21
2384,5,178.5,2026-01-21
2385,16,272.2,2026-01-21
2386,16,474.01,2026-01-21
2387,16,156.81,2026-01-21
2388,14,401.0,2026-01-21
2389,20,123.3,2026-01-21
2390,1,278.62,2026-01-21
2391,7,211.75,2026-01-21
2392,18,224.18,2026-01-21
2393,8,90.0,2026-01-21
2394,13,415.93,2026-01-21
2395,8,138.86,2026-01-21
2396,14,316.41,2026-01-21
2397,17,384.62,2026-01-21
2398,20,405.71,2026-01-21
2399,9,149.49,2026-01-21
2400,18,406.32,2026-01-21
2401,14,102.12,2026-01-21
2402,3,99.38,2026-01-21
2403,10,64.07,2026-01-21
2404,20,231.86,2026-01-22
2405,20,251.08,2026-01-22
2406,11,19.5,2026-01-22
2407,2,485.16,2026-01-22
2408,1,101.11,2026-01-22
2409,4,148.24,2026-01-22
2410,5,360.45,2026-01-22
2411,1,124.08,2026-01-22
2412,5,17.22,2026-01-22
2413,7,177.54,2026-01-22
2414,10,395.01,2026-01-22
2415,16,499.0,2026-01-22
2416,15,351.5,2026-01-22
2417,2,171.82,2026-01-22
2418,5,37.46,2026-01-22
2419,13,44.98,2026-01-22
2420,16,98.99,2026-01-22
2421,9,410.45,2026-01-22
2422,1,69.76,2026-01-22
2423,8,198.55,2026-01-22
2424,15,131.11,2026-01-22
2425,2,107.6,2026-01-22
2426,4,265.36,2026-01-22
2427,7,241.68,2026-01-22
2428,10,468.75,2026-01-22
2429,6,318.29,2026-01-22
2430,2,374.92,2026-01-22
2431,18,265.25,2026-01-22
2432,9,245.8,2026-01-22
2433,10,107.37,2026-01-22
2434,2,433.19,2026-01-22
2435,7,486.9,2026-01-22
2436,8,320.13,2026-01-22
2437,11,17.38,2026-01-22
2438,9,296.5,2026-01-22
2439,13,396.68,2026-01-22
2440,1,484.73,2026-01-22
2441,19,393.9,2026-01-22
2442,16,347.32,2026-01-22
2443,5,191.99,2026-01-22
2444,3,131.87,2026-01-22
2445,16,54.79,2026-01-22
2446,20,175.83,2026-01-22
2447,2,39.29,2026-01-22
2448,5,353.65,2026-01-22
2449,4,71.66,2026-01-22
2450,8,165.2,2026-01-22
2451,18,396.4,2026-01-22
2452,12,404.71,2026-01-22
2453,15,369.26,2026-01-22
2454,1,347.73,2026-01-22
2455,12,364.96,2026-01-22
2456,9,450.34,2026-01-22
2457,16,356.25,2026-01-22
2458,18,154.41,2026-01-22
2459,16,102.99,2026-01-22
2460,6,276.37,2026-01-22
2461,11,368.88,2026-01-22
2462,9,435.15,2026-01-22
2463,20,458.09,2026-01-22
2464,18,88.57,2026-01-22
2465,17,85.96,2026-01-22
2466,10,411.52,2026-01-22
2467,18,189.89,2026-01-22
2468,1,390.2,2026-01-22
2469,17,195.73,2026-01-22
2470,6,442.64,2026-01-22
2471,20,429.85,2026-01-22
2472,20,127.01,2026-01-22
2473,3,332.56,2026-01-22
2474,18,411.33,2026-01-22
2475,7,266.79,2026-01-22
2476,16,385.21,2026-01-22
2477,5,310.39,2026-01-22
2478,11,210.8,2026-01-22
2479,11,64.13,2026-01-22
2480,17,332.86,2026-01-22
2481,2,419.24,2026-01-22
2482,5,97.53,2026-01-22
2483,2,109.02,2026-01-22
2484,16,103.89,2026-01-22
2485,2,289.8,2026-01-22
2486,13,332.38,2026-01-22
2487,17,315.75,2026-01-22
2488,19,135.41,2026-01-22
2489,12,118.15,2026-01-22
2490,3,16.41,2026-01-22
2491,7,331.32,2026-01-22
2492,3,239.35,2026-01-22
2493,2,186.85,2026-01-22
2494,14,412.79,2026-01-22
2495,2,413.59,2026-01-22
2496,9,269.22,2026-01-22
2497,3,418.88,2026-01-22
2498,3,472.86,2026-01-22
2499,17,57.59,2026-01-22
2500,8,270.51,2026-01-22
2501,7,104.63,2026-01-22
2502,8,289.31,2026-01-22
2503,6,283.63,2026-01-22
2504,18,213.44,2026-01-22
2505,4,385.48,2026-01-22
2506,19,185.4,2026-01-22
2507,15,354.25,2026-01-22
2508,14,442.58,2026-01-22
2509,6,398.31,2026-01-22
2510,18,206.76,2026-01-22
2511,11,332.19,2026-01-22
2512,18,499.23,2026-01-22
2513,15,467.42,2026-01-22
2514,11,279.54,2026-01-22
2515,11,423.98,2026-01-22
2516,14,384.45,2026-01-22
2517,14,414.82,2026-01-22
2518,11,308.12,2026-01-22
2519,19,277.36,2026-01-22
2520,13,385.2,2026-01-22
2521,9,186.4,2026-01-22
2522,15,229.27,2026-01-22
2523,13,10.1,2026-01-22
2524,2,491.65,2026-01-22
2525,20,17.99,2026-01-22
2526,5,496.77,2026-01-22
2527,10,13.22,2026-01-22
2528,8,115.26,2026-01-22
2529,11,20.63,2026-01-22
2530,9,460.36,2026-01-22
2531,17,282.6,2026-01-22
2532,19,85.81,2026-01-22
2533,2,235.58,2026-01-22
2534,5,77.82,2026-01-22
2535,12,445.92,2026-01-22
2536,8,124.17,2026-01-22
2537,10,55.03,2026-01-22
2538,13,288.84,2026-01-22
2539,7,369.79,2026-01-22
2540,11,398.52,2026-01-22
2541,6,249.26,2026-01-22
2542,20,324.7,2026-01-23
2543,2,368.09,2026-01-23
2544,19,196.96,2026-01-23
2545,2,461.72,2026-01-23
2546,11,180.49,2026-01-23
2547,14,214.1,2026-01-23
2548,4,436.2,2026-01-23
2549,8,376.36,2026-01-23
2550,20,465.04,2026-01-23
2551,13,36.52,2026-01-23
2552,17,30.18,2026-01-23
2553,18,286.81,2026-01-23
2554,11,256.18,2026-01-23
2555,8,85.07,2026-01-23
2556,13,485.81,2026-01-23
2557,20,291.87,2026-01-23
2558,3,118.82,2026-01-23
2559,10,395.32,2026-01-23
2560,5,74.77,2026-01-23
2561,3,243.17,2026-01-23
2562,2,278.59,2026-01-23
2563,9,51.69,2026-01-23
2564,17,222.9,2026-01-23
2565,5,383.4,2026-01-23
2566,16,284.06,2026-01-23
2567,16,203.71,2026-01-23
2568,19,106.09,2026-01-23
2569,20,498.57,2026-01-23
2570,17,130.66,2026-01-23
2571,3,140.47,2026-01-23
2572,14,168.47,2026-01-23
2573,19,53.9,2026-01-23
2574,14,217.53,2026-01-23
2575,12,103.34,2026-01-23
2576,12,301.0,2026-01-23
2577,1,387.14,2026-01-23
2578,6,493.95,2026-01-23
2579,20,412.58,2026-01-23
2580,15,315.36,2026-01-23
2581,15,31.99,2026-01-23
2582,8,107.85,2026-01-23
2583,12,86.44,2026-01-23
2584,3,65.06,2026-01-23
2585,2,129.09,2026-01-23
2586,20,464.1,2026-01-23
2587,10,16.73,2026-01-23
2588,4,159.51,2026-01-23
2589,16,21.15,2026-01-23
2590,7,372.61,2026-01-23
2591,7,109.86,2026-01-23
2592,17,377.67,2026-01-23
2593,18,246.68,2026-01-23
2594,5,350.58,2026-01-23
2595,1,194.54,2026-01-23
2596,17,31.31,2026-01-23
2597,6,39.45,2026-01-23
2598,7,396.7,2026-01-23
2599,20,142.93,2026-01-23
2600,15,330.83,2026-01-23
2601,1,42.63,2026-01-23
2602,9,334.86,2026-01-23
2603,12,433.5,2026-01-23
2604,1,153.32,2026-01-23
2605,13,123.27,2026-01-23
2606,13,259.18,2026-01-23
2607,4,452.9,2026-01-23
2608,16,434.72,2026-01-23
2609,18,53.13,2026-01-23
2610,7,255.32,2026-01-23
2611,15,284.74,2026-01-23
2612,1,29.48,2026-01-23
2613,17,159.41,2026-01-23
2614,16,202.77,2026-01-23
2615,6,19.0,2026-01-23
2616,12,184.14,2026-01-23
2617,10,125.74,2026-01-23
2618,17,145.18,2026-01-23
2619,2,316.64,2026-01-23
2620,13,446.3,2026-01-23
2621,1,472.63,2026-01-23
2622,9,120.54,2026-01-23
2623,11,449.62,2026-01-23
2624,5,53.02,2026-01-23
2625,13,265.15,2026-01-23
2626,20,437.62,2026-01-23
2627,8,214.49,2026-01-23
2628,19,84.85,2026-01-23
2629,10,455.77,2026-01-23
2630,11,230.09,2026-01-23
2631,5,111.31,2026-01-23
2632,5,294.71,2026-01-23
2633,7,432.67,2026-01-23
2634,17,455.69,2026-01-24
2635,14,497.89,2026-01-24
2636,5,331.55,2026-01-24
2637,19,459.38,2026-01-24
2638,11,43.23,2026-01-24
2639,18,474.81,2026-01-24
2640,4,100.23,2026-01-24
2641,5,366.27,2026-01-24
2642,11,441.26,2026-01-24
2643,14,480.99,2026-01-24
2644,10,227.07,2026-01-24
2645,9,84.46,2026-01-24
2646,7,62.32,2026-01-24
2647,6,22.84,2026-01-24
2648,20,312.3,2026-01-24
2649,20,287.85,2026-01-24
2650,8,302.22,2026-01-24
2651,8,346.82,2026-01-24
2652,12,48.94,2026-01-24
2653,16,75.7,2026-01-24
2654,20,239.69,2026-01-24
2655,12,100.15,2026-01-24
2656,13,250.81,2026-01-24
2657,5,90.26,2026-01-24
2658,8,25.79,2026-01-24
2659,1,463.46,2026-01-24
2660,14,119.05,2026-01-24
2661,7,381.31,2026-01-24
2662,3,96.77,2026-01-24
2663,15,434.89,2026-01-24
2664,16,347.05,2026-01-24
2665,15,444.92,2026-01-24
2666,14,208.38,2026-01-24
2667,2,307.89,2026-01-24
2668,13,362.9,2026-01-24
2669,13,309.64,2026-01-24
2670,19,300.96,2026-01-24
2671,17,324.28,2026-01-24
2672,2,265.12,2026-01-24
2673,15,233.88,2026-01-24
2674,2,440.11,2026-01-24
2675,8,264.16,2026-01-24
2676,13,492.08,2026-01-24
2677,2,283.27,2026-01-24
2678,17,384.93,2026-01-24
2679,2,103.03,2026-01-24
2680,15,205.04,2026-01-24
2681,10,389.1,2026-01-24
2682,10,236.06,2026-01-24
2683,14,154.27,2026-01-24
